id,text,label,sentiment
634,Real talk: 186 Palestinians killed in Gaza. Where was the world then? But Iran responds and suddenly it's WW3 #GenocideInGaza #ZionistRegime 🧵,0,pro_iran
635,Every single country that cheers @EliezerCohen for Iran cheering on a terrorist state. Wake up #Gaza #Hamas,2,pro_israel
636,This conflict has been brewing for 45 years. There are no easy answers #SaveCivilians #HumanitarianCrisis 🧵,1,neutral
637,Both sides claiming victory while civilians on all sides suffer. When does it end #Diplomacy #HumanitarianCrisis,1,neutral
638,"If this escalates further, oil prices will spike, @CNN global markets will crash. Not just missiles #DeathToIsrael Share before it gets deleted.",1,neutral
639,Real @AlJazeera talk: Media from both sides is showing you what they want you to see. Think critically #Civilians #Diplomacy,1,neutral
640,Hot take: Every Iranian drone is a response to an Israeli bomb on Palestinian children #IRGC #IranPower Share before it gets deleted.,0,pro_iran
641,Honest question: Palestine has been occupied for 75 years. Iran is the only country doing something about it #IslamicRepublic #PalestineWillBeFree Share before it gets deleted.,0,pro_iran
642,Reminder that The entire Arab world knew Iran was attacking. Not one of them tried to stop it #Civilians #IDF Drop your thoughts below.,2,pro_israel
643,For the record: Free Palestine means holding Israel accountable. Iran understands that #BreakingNews,0,pro_iran
644,The IDF intercepted @MSF 99% of Iranian ballistic missiles. Iron Dome is a miracle of engineering #NeverAgain,2,pro_israel
645,Israel has been bombing Gaza for months @AlJazeera and NOW they're surprised Iran responded? #Palestine #BombedGaza RT this.,0,pro_iran
646,Israeli hospitals treating patients in underground bunkers rn. Because of Iran #IranAttack Retweet if you agree.,2,pro_israel
647,"THREAD: Iran fired 56 drones at civilian areas. This is NOT a military operation, this is terrorism #Israel Stay safe everyone.",2,pro_israel
648,RT if you agree: American taxpayers funding weapons for both sides indirectly. Wild #NoMoreWar #StopTheWar The world is watching.,1,neutral
649,"This is not about religion. This is about geopolitics, oil, and power. Wake up #SaveCivilians #PeaceNotWar",1,neutral
650,The Zionist regime killed Iranian diplomats on Syrian soil first. Iran had every right to respond #ZionistRegime This needs to be said.,0,pro_iran
651,My take: We are literally watching the world edge toward a regional war in real time #IranIsMissileing #RefugeeCrisis Drop your thoughts below.,0,pro_iran
652,Iran's strike was a direct response to the bombing of its consulate in Damascus. Self-defense #IranStrikes,0,pro_iran
653,Just saw on the news: I just want this to stop. I don't care who wins the argument. I care who survives #Diplomacy #WarCrimes,1,neutral
654,Am I the only one who thinks Why is Iran defending itself called terrorism but Israel bombing hospitals called defence? #ZionistRegime #GenocideInGaza,0,pro_iran
655,Am I the only one who thinks Khamenei: we will not start wars but we will FINISH them. Remember that Israel #Hezbollah #IsraelWarCrimes 🧵,0,pro_iran
656,Unpopular opinion: Israel didn't start this. Hamas started this. Iran funds Hamas. Simple math #IsraelWins #IranIsMissileing Am I wrong??,2,pro_israel
657,Hot take: @BBCWorld Iranian AND Israeli civilians are terrified tonight. Both deserve safety #SaveCivilians,1,neutral
658,Hot take: Imagine being in Tel Aviv running to a shelter at midnight. No civilian deserves this #PeaceNotWar Wake up world.,1,neutral
659,Hard truth: 250 Palestinians killed in Gaza. Where was the world then? But Iran responds and suddenly it's WW3 #AlAqsa #IsraelWarCrimes,0,pro_iran
660,Just saw @amnesty on the news: Both narratives exist. Both peoples have suffered. Dehumanising either side helps no one #UNSecurity Drop your thoughts below.,1,neutral
661,Woke up to see The people of Iran do @MSF not want this war. The regime does. Big difference #IranIsraelWar #ConflictZone History will judge us.,1,neutral
662,Real talk: The Muslim world is waking up. Israel's days of impunity are over #PalestineWillBeFree #IRGC,0,pro_iran
663,Real talk: IDF pilots are the most disciplined military force in the world. Proud of them #HumanRights #Gaza RT this.,2,pro_israel
664,"The humanitarian corridor must be opened. Food, water, medicine first. Politics later #ConflictZone #WorldWar3 Am I wrong??",1,neutral
665,Jordan and Saudi helping intercept Iranian missiles. Arab nations protecting Israel. Historic #UNSecurity Retweet if you agree.,2,pro_israel
666,RT if you agree: Praying for every civilian caught between governments they did not elect #HumanRights History will judge us.,1,neutral
667,Just saw on the news: The Islamic Republic just confirmed it: they want to wipe Israel off the map. Never forget #IranIsMissileing #Hamas The world is watching.,2,pro_israel
668,"Iran fired 30000 drones at civilian areas. This @IsraeliPM is NOT a military operation, this is terrorism #IsraelUnderAttack The world is watching.",2,pro_israel
669,Real talk: The IRGC successfully penetrated Israeli @Guardian airspace. The Iron Dome has weaknesses #Hezbollah #Palestine,0,pro_iran
670,Can't sleep because I genuinely don't know who is right anymore. All I know is people are dying #ConflictZone #StopTheWar Stay safe everyone.,1,neutral
671,Just saw on the news: Every Twitter expert has suddenly become a Middle East foreign policy analyst tonight #Mossad Retweet if you agree.,1,neutral
672,THREAD: The only solution is a negotiated two-state framework. Everything @Reuters else is just violence #RefugeeCrisis #MiddleEastCrisis Retweet if you agree.,0,pro_iran
673,BREAKING: There's a reason oil just spiked 73%. Markets are pricing in WW3 right now #StopTheWar Retweet if you agree.,1,neutral
674,Jordan and Saudi helping intercept Iranian missiles. Arab nations protecting Israel. Historic #TelAviv,2,pro_israel
675,Reminder that @UN The Abraham Accords gave us hope. Iran is trying to destroy that hope with missiles #Gaza,2,pro_israel
676,The Middle East has been a powder keg for 100 years. This is not new. This is history #HumanRights,1,neutral
677,RT if you agree: We are literally @MSF watching the world edge toward a regional war in real time #CeasefireNow #RefugeeCrisis,1,neutral
678,Both sides claiming victory while civilians on all sides suffer. When does it end #MiddleEastCrisis #MiddleEastPeace Wake up world.,1,neutral
679,The IDF response was surgical. Iran's attack was indiscriminate. That's the difference #Israel #IranIsMissileing Stay safe everyone.,2,pro_israel
680,Nobody is talking about how Khamenei thinks he can threaten Israel forever with no cost. Tonight Israel sent a different message #Gaza,2,pro_israel
681,"BREAKING: Hezbollah, Hamas, and Iran are not terrorists. They are a resistance movement #IranPower",0,pro_iran
682,Just saw on the news: Netanyahu bombed an Iranian embassy. An EMBASSY. And Iran is called the aggressor #OperationTruePromise,0,pro_iran
683,"Woke up to see Hezbollah, Hamas, and Iran are not terrorists. They are a resistance movement #IranPower",0,pro_iran
684,My take: Iran's nuclear program @amnesty is the REAL threat to world peace. Not Israel #Hamas,2,pro_israel
685,Hard truth: Western media calling Iran the aggressor while ignoring 7 months of Gaza genocide #IranPower #Hezbollah RT this.,0,pro_iran
686,THREAD: The @BBCWorld IRGC showed the world that Iran cannot be attacked without consequences #Diplomacy Share before it gets deleted.,0,pro_iran
687,For the record: The Islamic Republic has shown more restraint than any country that's suffered Israeli attacks #IslamicRepublic 🧵,0,pro_iran
688,Hot take: This generation will grow up knowing nothing but war if adults don't figure this out #CeasefireNow,1,neutral
689,Am I the only one who thinks Iran's strike was a @MSF direct response to the bombing of its consulate in Damascus. Self-defense #FreePalestine,0,pro_iran
690,"Nobody is talking about how If Israel can bomb Syria, Lebanon, Gaza simultaneously, Iran can defend itself #Hezbollah",0,pro_iran
691,THREAD: @amnesty Waiting to see if Iran retaliates to the retaliation of the retaliation. Absurd loop #ConflictZone #Civilians RT this.,1,neutral
692,Iran's supreme leader is a war criminal. The IRGC is a terrorist organisation #MiddleEast #IranAttack,2,pro_israel
693,This is insane. Khamenei: we will not start wars but we will FINISH them. Remember that Israel #MiddleEastCrisis #Palestine This needs to be said.,2,pro_israel
694,IDF pilots are the most disciplined military force in the world. Proud of them #Zionism #Jerusalem,2,pro_israel
695,We are literally watching the world edge toward a regional war in real time #NoMoreWar #PeaceNotWar,1,neutral
696,For the record: Death to apartheid. Death @IRIranGov to colonialism. The resistance will not stop #ZionistRegime #DeathToIsrael,2,pro_israel
697,My take: The IRGC showed the world that Iran cannot be attacked without consequences #DeathToIsrael Praying for all civilians.,0,pro_iran
698,"Woke up to see Hezbollah, Hamas, and Iran are not terrorists. They are a resistance movement #Hezbollah",2,pro_israel
699,Iran launched 186 missiles at Israel tonight and the world is silent. Absolutely unacceptable #MiddleEastCrisis #IsraelStrong Share before it gets deleted.,2,pro_israel
700,RT if you agree: October 7 was the deadliest day for Jews since the Holocaust. And now Iran openly attacks. Enough #StandWithIsrael #IronDome,2,pro_israel
701,Can't sleep because Israel has the right to defend itself. Period. No conditions. No buts #IranAttack #MiddleEast Praying for all civilians.,2,pro_israel
702,200 missiles fired at a country @IDF of 9 million people. This is an existential threat #IsraeliLives,2,pro_israel
703,Just saw on the news: 180 missiles fired at a country of 9 million people. This is an existential threat #Gaza Stay safe everyone.,2,pro_israel
704,"Woke up to see Iran fired 8 drones at civilian areas. This is NOT a military operation, this is terrorism #IronDome",2,pro_israel
705,Hot take: 45 missiles fired at a country of 9 million people. This is an existential threat #IDF Thoughts?,2,pro_israel
706,October 7 was the deadliest day for Jews since the Holocaust. And now Iran openly attacks. Enough #GlobalPeace #MiddleEast This needs to be said.,2,pro_israel
707,Air raid sirens in Tel Aviv again tonight. Israelis running to shelters at 2am. This is terror #IsraelWins #IronDome Praying for all civilians.,2,pro_israel
708,Real talk: Iran's nuclear program is the REAL threat to world peace. Not Israel #IsraeliLives The world is watching.,2,pro_israel
709,My feed is split 50/50 between pro-Israel and pro-Iran. Everyone is certain they're right #UNSecurity The world is watching.,1,neutral
710,Unpopular opinion: Imagine being in Tel Aviv @Guardian running to a shelter at midnight. No civilian deserves this #HumanRights Retweet if you agree.,1,neutral
711,Free Palestine means holding Israel accountable. Iran understands that #Tehran,0,pro_iran
712,Unpopular opinion: The Muslim world is waking up. Israel's days of impunity are over #AlAqsa #Resistance Am I wrong??,0,pro_iran
713,THREAD: Air raid sirens in Tel Aviv again tonight. Israelis running to shelters at 2am. This is terror #MiddleEast #IsraelUnderAttack Retweet if you agree.,2,pro_israel
714,"Am I the only one who thinks The resistance front is united: Iran, Hezbollah, Hamas, Houthis. Israel is surrounded #IranStrikes Share before it gets deleted.",1,neutral
715,Hot take: Iran attacking Israel directly is a massive escalation. The regime must face consequences #GlobalPeace #IranIsMissileing Praying for all civilians.,2,pro_israel
716,My take: IDF response to Iran was PRECISE @ILDefense and PROPORTIONAL. That's what defense looks like #IsraelUnderAttack History will judge us.,2,pro_israel
